estacion,fecha,fecha_diff,humedad_relativa,precipitacion,temperatura,vi,vientos
Anzaldo,2026-06-22 11:00:00,3,27.0,0.0,22.0,4.3,310.0
Anzaldo,2026-06-22 11:00:00,6,26.0,0.0,22.0,3.5,358.0
Anzaldo,2026-06-22 11:00:00,9,27.0,0.0,12.0,2.8,36.0
Anzaldo,2026-06-22 11:00:00,12,27.0,0.0,5.0,2.4,28.0
Anzaldo,2026-06-22 11:00:00,15,26.0,0.0,1.0,2.0,12.0
Anzaldo,2026-06-22 11:00:00,18,26.0,0.0,1.0,2.2,359.0
Anzaldo,2026-06-22 11:00:00,21,26.0,0.0,8.0,2.2,351.0
Anzaldo,2026-06-22 11:00:00,24,26.0,0.0,12.0,3.2,331.0
Anzaldo,2026-06-22 11:00:00,27,26.0,0.0,21.0,4.2,310.0
Anzaldo,2026-06-22 11:00:00,30,26.0,0.0,21.0,2.8,243.0
Anzaldo,2026-06-22 11:00:00,33,36.0,0.0,15.0,1.3,144.0
Anzaldo,2026-06-22 11:00:00,36,36.0,0.0,10.0,1.3,134.0
Anzaldo,2026-06-22 11:00:00,39,36.0,0.0,1.0,1.3,114.0
Anzaldo,2026-06-22 11:00:00,42,26.0,0.0,1.0,2.5,336.0
Anzaldo,2026-06-22 11:00:00,45,26.0,0.0,6.0,2.0,324.0
Anzaldo,2026-06-22 11:00:00,48,26.0,0.0,10.0,2.5,314.0
Anzaldo,2026-06-22 11:00:00,51,26.0,0.0,21.0,3.1,302.0
Anzaldo,2026-06-22 11:00:00,54,26.0,0.0,21.0,2.0,249.0
Anzaldo,2026-06-22 11:00:00,57,26.0,0.0,14.0,0.8,197.0
Anzaldo,2026-06-22 11:00:00,60,27.0,0.0,8.0,2.2,274.0
Anzaldo,2026-06-22 11:00:00,63,26.0,0.0,0.0,3.6,352.0
Anzaldo,2026-06-22 11:00:00,66,26.0,0.0,0.0,3.7,351.0
Anzaldo,2026-06-22 11:00:00,69,27.0,0.0,7.0,3.5,353.0
Anzaldo,2026-06-22 11:00:00,72,26.0,0.0,11.0,3.0,291.0
Anzaldo,2026-06-22 11:00:00,75,27.0,0.0,21.0,2.5,226.0
Anzaldo,2026-06-22 11:00:00,78,27.0,0.0,21.0,3.2,176.0
Anzaldo,2026-06-22 11:00:00,81,25.0,0.0,6.0,3.8,118.0
Anzaldo,2026-06-22 11:00:00,84,27.0,0.0,1.0,2.3,50.0
Anzaldo,2026-06-22 11:00:00,87,36.0,0.0,1.0,0.7,339.0
Anzaldo,2026-06-22 11:00:00,90,36.0,0.0,4.0,2.0,348.0
Anzaldo,2026-06-22 11:00:00,93,36.0,0.0,5.0,2.8,341.0
Anzaldo,2026-06-22 11:00:00,96,36.0,0.0,10.0,3.2,336.0
Anzaldo,2026-06-22 11:00:00,99,37.0,0.0,16.0,3.6,324.0
Anzaldo,2026-06-22 11:00:00,102,37.0,0.0,13.0,2.7,356.0
Anzaldo,2026-06-22 11:00:00,105,36.0,0.0,9.0,1.7,21.0
Anzaldo,2026-06-22 11:00:00,108,36.0,0.0,8.0,2.4,13.0
Anzaldo,2026-06-22 11:00:00,111,36.0,0.0,7.0,3.1,356.0
Anzaldo,2026-06-22 15:00:00,11,,,-1.0,,
Anzaldo,2026-06-22 15:00:00,14,,,-1.0,,
Anzaldo,2026-06-22 15:00:00,23,,,22.0,,
Anzaldo,2026-06-22 15:00:00,26,,,22.0,,
Anzaldo,2026-06-22 15:00:00,32,,,7.0,,
Anzaldo,2026-06-22 15:00:00,35,,,-1.0,,
Anzaldo,2026-06-22 15:00:00,38,,,-1.0,,
Anzaldo,2026-06-22 15:00:00,44,,,12.0,,
Anzaldo,2026-06-22 15:00:00,47,,,20.0,,
Anzaldo,2026-06-22 15:00:00,50,,,20.0,,
Anzaldo,2026-06-22 15:00:00,59,,,-1.0,,
Anzaldo,2026-06-22 15:00:00,62,,,-1.0,,
Anzaldo,2026-06-22 15:00:00,71,,,22.0,,
Anzaldo,2026-06-22 15:00:00,74,,,22.0,,
Anzaldo,2026-06-22 15:00:00,77,,,11.0,,
Anzaldo,2026-06-22 15:00:00,80,,,6.0,,
Anzaldo,2026-06-22 15:00:00,83,,,-2.0,,
Anzaldo,2026-06-22 15:00:00,86,,,-2.0,,
Anzaldo,2026-06-22 15:00:00,95,,,23.0,,
Anzaldo,2026-06-22 15:00:00,98,,,23.0,,
Anzaldo,2026-06-22 15:00:00,101,,,14.0,,
Anzaldo,2026-06-22 15:00:00,107,,,-1.0,,
Anzaldo,2026-06-23 12:00:00,14,37.0,,0.0,,
Anzaldo,2026-06-23 12:00:00,17,36.0,,0.0,,
Anzaldo,2026-06-23 12:00:00,20,36.0,,,,
Anzaldo,2026-06-23 12:00:00,23,36.0,,,,
Anzaldo,2026-06-23 12:00:00,26,,,23.0,,
Anzaldo,2026-06-23 12:00:00,29,,,23.0,,
Anzaldo,2026-06-23 12:00:00,32,27.0,,,,
Anzaldo,2026-06-23 12:00:00,38,,,1.0,,
Anzaldo,2026-06-23 12:00:00,41,27.0,,1.0,,
Anzaldo,2026-06-23 12:00:00,44,26.0,,,,
Anzaldo,2026-06-23 12:00:00,50,,,25.0,,
Anzaldo,2026-06-23 12:00:00,53,26.0,,25.0,,
Anzaldo,2026-06-23 12:00:00,56,27.0,,,,
Anzaldo,2026-06-23 12:00:00,59,25.0,,,,
Anzaldo,2026-06-23 12:00:00,62,26.0,,,,
Anzaldo,2026-06-23 12:00:00,65,,,1.0,,
Anzaldo,2026-06-23 12:00:00,74,,,26.0,,
Anzaldo,2026-06-23 12:00:00,77,,,26.0,,
Anzaldo,2026-06-23 12:00:00,86,26.0,,0.0,,
Anzaldo,2026-06-23 12:00:00,89,26.0,0.0,0.0,2.6,2.0
Anzaldo,2026-06-23 12:00:00,92,26.0,0.0,6.0,3.0,2.0
Anzaldo,2026-06-23 12:00:00,95,26.0,0.0,11.0,3.6,342.0
Anzaldo,2026-06-23 12:00:00,98,36.0,0.0,26.0,4.2,322.0
Anzaldo,2026-06-23 12:00:00,101,36.0,0.0,26.0,3.4,345.0
Anzaldo,2026-06-23 12:00:00,104,36.0,0.0,0.0,2.6,3.0
Anzaldo,2026-06-23 12:00:00,107,36.0,0.0,1.0,3.1,3.0
Anzaldo,2026-06-23 12:00:00,110,36.0,0.0,1.0,3.5,1.0
Anzaldo,2026-06-24 12:00:00,14,,,-3.0,,
Anzaldo,2026-06-24 12:00:00,17,,,-3.0,,
Anzaldo,2026-06-24 12:00:00,26,26.0,,23.0,,
Anzaldo,2026-06-24 12:00:00,29,,,23.0,,
Anzaldo,2026-06-24 12:00:00,32,36.0,,,,
Anzaldo,2026-06-24 12:00:00,35,36.0,,,,
Anzaldo,2026-06-24 12:00:00,38,,,-4.0,,
Anzaldo,2026-06-24 12:00:00,41,,,-4.0,,
Anzaldo,2026-06-24 12:00:00,50,,,25.0,,
Anzaldo,2026-06-24 12:00:00,53,,,25.0,,
Anzaldo,2026-06-24 12:00:00,62,,,-2.0,,
Anzaldo,2026-06-24 12:00:00,65,,,-2.0,,
Anzaldo,2026-06-24 12:00:00,74,,,25.0,,
Anzaldo,2026-06-24 12:00:00,77,,,25.0,,
Anzaldo,2026-06-24 12:00:00,80,,,10.0,,
Anzaldo,2026-06-24 12:00:00,86,26.0,,-2.0,,
Anzaldo,2026-06-24 12:00:00,89,26.0,0.0,-2.0,4.0,1.0
Anzaldo,2026-06-24 12:00:00,92,26.0,0.0,8.0,3.8,351.0
Anzaldo,2026-06-24 12:00:00,95,26.0,0.0,13.0,4.0,340.0
Anzaldo,2026-06-24 12:00:00,98,36.0,0.0,25.0,4.3,322.0
Anzaldo,2026-06-24 12:00:00,101,36.0,0.0,25.0,3.6,2.0
Anzaldo,2026-06-24 12:00:00,104,36.0,0.0,8.0,2.9,38.0
Anzaldo,2026-06-24 12:00:00,107,36.0,0.0,-3.0,2.8,20.0
Anzaldo,2026-06-24 12:00:00,110,26.0,0.0,-3.0,2.6,352.0
