fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
2000-01-01,Magdalena Aeropuerto,33.1,22.2,,,
2000-01-01,Trinidad Aeropuerto,33.8,20.9,,,
2000-01-01,Rurrenabaque Aeropuerto,32.0,21.6,99.0,76.0,
2000-01-01,San Borja Aeropuerto,32.9,23.0,,,
2000-01-01,Calderillas,,,,,9.2
2000-01-01,Charaña,20.4,0.2,62.0,35.0,
2000-01-01,Padilla,24.0,10.0,74.0,58.0,
2000-01-01,Redencion Pampa,24.0,10.0,,,
2000-01-01,San Lucas,23.0,11.0,73.0,51.0,
2000-01-01,Talula_Tako Tako,24.6,11.8,,,
2000-01-01,Tarabuco,17.0,10.0,,,
2000-01-01,Tarvita,20.3,10.0,90.0,67.0,
2000-01-01,Villa Abecia,30.0,13.4,,,
2000-01-01,Viña Quemada,,,,,20.0
2000-01-01,Yotala,22.4,11.8,81.0,46.0,0.8
2000-01-01,Zudañez,21.0,10.0,95.0,84.0,
2000-01-01,Apolo SENAMHI,,15.0,,,
2000-01-01,Achiri,15.5,4.5,93.0,58.0,4.5
2000-01-01,Copacabana,15.2,6.2,72.0,43.0,10.3
2000-01-01,Calacoto,19.0,4.0,97.0,10.0,
2000-01-01,Coripata,25.0,15.5,,,
2000-01-01,Collana,17.5,4.0,81.0,65.0,2.1
2000-01-01,Camata,28.5,17.0,,,
2000-01-01,Copacati,16.0,5.0,75.0,55.0,13.0
2000-01-01,Copancara,16.0,3.6,,,5.5
2000-01-01,Carabuco,16.5,6.0,69.0,60.0,5.6
2000-01-01,Catacora,13.0,-3.0,91.0,43.0,4.5
2000-01-01,Chulumani,26.0,15.0,100.0,59.0,
2000-01-01,Chorocona,24.0,14.0,,,
2000-01-01,Chirapaca,15.0,4.0,,,
2000-01-01,Huarina Cota Cota,13.6,4.9,76.0,60.0,2.9
2000-01-01,Hichucota,11.5,1.0,76.0,61.0,6.2
2000-01-01,Huaraco,18.0,5.0,,,1.3
2000-01-01,Irupana,25.3,13.2,,,
2000-01-01,Isla Del Sol,11.0,5.0,,,6.8
2000-01-01,Luribay,25.0,13.5,,,
2000-01-01,Puerto Acosta,17.0,2.5,,,
2000-01-01,Santiago de Machaca,20.0,3.0,91.0,35.0,8.5
2000-01-01,Sapecho,33.0,21.0,91.0,69.0,
