fecha,estacion,temperatura_maxima,temperatura_minima,humedad_relativa_maxima,humedad_relativa_minima,precipitacion
2005-01-01,Magdalena Aeropuerto,34.1,23.0,89.0,57.0,
2005-01-01,Trinidad Aeropuerto,33.4,23.7,87.0,70.0,
2005-01-01,Rurrenabaque Aeropuerto,33.4,22.4,97.0,67.0,
2005-01-01,San Borja Aeropuerto,35.2,22.2,,,
2005-01-01,Charaña,17.0,3.2,70.0,56.0,
2005-01-01,Padilla,24.0,15.0,,,13.2
2005-01-01,Poroma (CHQ),,,,,25.0
2005-01-01,Punilla,,,,,12.3
2005-01-01,Redencion Pampa,22.0,12.0,,,50.0
2005-01-01,San Lucas,22.0,12.0,90.0,60.0,1.5
2005-01-01,Sopachuy,23.0,13.0,,,2.0
2005-01-01,Talula_Tako Tako,22.0,11.0,,,
2005-01-01,Tarabuco,25.5,3.5,,,11.6
2005-01-01,Tarvita,26.0,12.0,86.0,69.0,20.0
2005-01-01,Yotala,25.5,10.0,87.0,49.0,
2005-01-01,Zudañez,20.5,12.0,89.0,77.0,
2005-01-01,Andamarca,17.0,5.0,,,
2005-01-01,Apolo SENAMHI,26.0,17.0,91.0,71.0,
2005-01-01,Achiri,17.0,2.0,91.0,32.0,
2005-01-01,Achumani,22.7,10.0,,,
2005-01-01,Copacabana,15.9,5.1,78.0,53.0,7.3
2005-01-01,Calacoto,17.5,5.5,79.0,72.0,3.5
2005-01-01,Collana,17.0,5.0,83.0,81.0,1.0
2005-01-01,Camata,26.0,16.0,,,11.0
2005-01-01,Copancara,16.0,3.0,,,6.0
2005-01-01,Carabuco,16.0,5.3,59.0,54.0,15.4
2005-01-01,Catacora,14.0,-3.0,67.0,62.0,
2005-01-01,Chorocona,27.0,14.0,86.0,83.0,
2005-01-01,Chirapaca,14.0,3.0,,,3.5
2005-01-01,Huarina Cota Cota,17.3,4.6,84.0,69.0,2.9
2005-01-01,Hichucota,12.0,1.0,78.0,62.0,6.7
2005-01-01,Irupana,26.7,14.0,92.0,74.0,26.5
2005-01-01,Isla Del Sol,12.0,3.0,,,14.5
2005-01-01,Luribay,28.5,16.0,74.0,32.0,2.1
2005-01-01,Puerto Acosta,18.0,4.0,,,12.0
2005-01-01,Santiago de Machaca,19.0,2.0,83.0,51.0,
2005-01-01,Sapecho,35.0,23.0,92.0,87.0,8.2
2005-01-01,Santiago de Huata,18.0,3.0,,,
2005-01-01,San Juan Huancollo,16.0,5.5,,,1.0
2005-01-01,San Calixto,21.8,8.5,83.0,53.0,
2005-01-01,Villa Puni,13.0,7.0,,,16.3
2005-01-01,Alto Obrajes_Barrio Magisterio,,,,,8.5
2005-01-01,Achocalla,,,,,12.8
2005-01-01,Ancoraimes,,,,,7.7
2005-01-01,Chuquiaguillo_LP,,,,,12.2
2005-01-01,El Tejar (La Paz),,,,,9.6
2005-01-01,Italaque,,,,,7.2
2005-01-01,Isicani,,,,,25.3
2005-01-01,Jihuacuta,,,,,3.1
2005-01-01,Mecapaca,24.5,11.6,,,
2005-01-01,Pinaya,,,,,9.6
2005-01-01,Pasankeri ,,,,,9.9
2005-01-01,Pucarani,,,,,19.0
2005-01-01,Quiabaya,,,,,16.2
2005-01-01,Salla,,,,,3.8
2005-01-01,San Jose Alto,18.0,1.0,,,
2005-01-01,Villa Copacabana,,,,,9.8
2005-01-01,Villa Adela,,,,,13.9
2005-01-01,Vino Tinto,,,,,9.0
2005-01-01,Ascensión de Guarayos Aerop,33.7,23.6,84.0,59.0,1.4
2005-01-01,Comarapa,27.4,17.5,,,
2005-01-01,Concepcion Aeropuerto SCZ,31.0,22.5,,,17.0
2005-01-01,Sella Quebrada,26.5,11.5,,,
2005-01-01,Tarija Aeropuerto,28.6,15.4,82.0,53.0,9.2
2005-01-01,Tomayapo Pueblo,22.5,9.0,,,4.2
2005-01-01,Trancas,27.0,16.0,,,
2005-01-01,Tucumillas,21.0,10.5,,,9.9
2005-01-01,Villamontes Aeropuerto,34.3,21.2,90.0,69.0,5.2
2005-01-01,Yacuiba Aeropuerto,31.4,20.1,81.0,69.0,12.0
2005-01-01,Yesera Norte,21.0,13.0,,,1.5
2005-01-01,Aiquile,25.2,14.3,,,8.2
2005-01-01,Anzaldo,17.8,6.7,,,20.0
2005-01-01,Arani,26.0,11.0,,,13.0
2005-01-01,Capinota,29.0,13.0,82.0,23.0,8.2
2005-01-01,Colomi,,,,,4.0
2005-01-01,Cristal Mayu,,,,,4.3
2005-01-01,Chipiriri,32.0,24.0,98.0,79.0,
2005-01-01,Independencia,23.3,10.0,82.0,57.0,18.4
2005-01-01,La Jota (Chimore),32.5,23.5,98.0,77.0,26.3
2005-01-01,La Tamborada,20.5,12.2,87.0,60.0,0.9
2005-01-01,La Violeta,25.0,13.0,91.0,43.0,21.0
2005-01-01,Misicuni,25.0,5.0,,,22.0
2005-01-01,Pairumani,29.0,12.0,93.0,80.0,
2005-01-01,Parotani,30.0,13.0,,,
2005-01-01,San Benito,24.0,12.0,,,4.0
2005-01-01,Tarata,23.8,12.0,,,9.8
2005-01-01,Tiraque,20.0,6.0,,,18.0
2005-01-01,Caranavi,30.5,21.0,92.0,61.0,16.5
2005-01-01,Patacamaya ,18.5,6.0,77.0,54.0,4.0
2005-01-01,Juntas,30.0,14.0,,,1.0
2005-01-01,Leon Cancha,,,,,4.1
2005-01-01,Narvaez,,,,,2.0
2005-01-01,Palmar Chico,,,,,6.5
2005-01-01,Palmar Grande,30.0,23.0,,,
2005-01-01,Pinos Sud,,,,,15.8
2005-01-01,San Andres,26.0,15.0,,,
2005-01-01,Cotoca,35.0,21.0,,,
2005-01-01,Mairana,,,,,6.3
2005-01-01,Minero (Unagro),30.8,20.0,,,12.0
2005-01-01,Montero_Muyurina,34.0,21.0,,,
2005-01-01,Okinawa I,26.0,23.0,,,
2005-01-01,Portachuelo,21.3,14.3,,,
2005-01-01,Puerto Suarez Aeropuerto,34.2,24.8,,,8.7
2005-01-01,Roboré Aeropuerto,32.0,20.4,,,12.1
2005-01-01,San Ignacio de Velasco Aerop,27.3,22.8,,,1.4
2005-01-01,San Javier Aeropuerto,29.7,22.3,,,0.2
2005-01-01,San Julian,33.0,27.0,,,22.0
2005-01-01,Vallegrande Aeropuerto,24.4,15.7,65.0,65.0,28.4
2005-01-01,Azurduy,19.5,12.0,86.0,59.0,24.0
2005-01-01,Culpina,25.0,7.0,73.0,66.0,
2005-01-01,Chuqui Chuqui,33.0,17.0,99.0,36.0,
2005-01-01,El Salvador,44.5,19.2,55.0,41.0,
2005-01-01,El Villar,24.0,15.0,,,3.2
2005-01-01,La Torre,29.0,14.0,91.0,48.0,8.0
2005-01-01,Viru Viru Aeropuerto,33.4,21.0,,,
2005-01-01,Abapo,,,,,26.1
2005-01-01,El Belen,14.2,2.6,78.0,51.0,3.4
2005-01-01,La Asunta,32.0,18.0,85.0,66.0,24.0
2005-01-01,Incapampa,,,,,40.5
2005-01-01,Palca_LP,19.0,10.0,83.0,64.0,13.1
2005-01-01,Sorata,19.9,12.0,95.0,75.0,31.0
2005-01-01,Viacha,17.5,3.2,89.0,30.0,2.3
2005-01-01,Tiawanacu,16.8,4.2,79.0,51.0,
2005-01-01,Chaqui,17.6,6.8,81.0,65.0,3.6
2005-01-01,Mapiri,33.0,21.5,,,1.5
2005-01-01,Mizque,24.0,14.0,85.0,75.0,12.0
